"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10530","REG-CJA-023 — apply Time Period Last 30 days refreshes page","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","5096","REG-MO-037 — Medium table sort / search / page-size / export","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1785","REG-CJA-010 — Campaigns pager info and export options soft-check","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","4035","REG-CJA-025 — Native Webview / App Screen indicator soft-check on Path Flow","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","1824","REG-MO-003 — Sitewide Totals and at least one marketing widget render","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","335","REG-CWV-034 — Time Period Last 30 days refreshes overview table","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","3299","REG-CJA-009 — Campaigns search / clear when search control exists","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","22374","REG-CJA-024 — sample Campaign/Landing filter apply and restore","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","19889","REG-BCJA-024 — sample Campaign/Landing filter apply and restore","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","568","REG-CJA-006 — Campaigns table headers include journey metrics","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","10333","REG-BCJA-021 — apply Time Period Last 24 hours refreshes page","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","803","REG-CJA-002 — default Campaigns tab loads with table data","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","213","REG-CWV-002 — default Performance by Page table and sections render","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","9599","REG-CWV-005 — top filter combo: Data Origin = RUM Browser (grid refreshes)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","3320","REG-MO-025 — campaign action menu labels and safe Back navigation","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","4916","REG-MO-030 — hover campaign graph points and validate tooltip content","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","26051","REG-MO-043 — apply one Traffic Medium filter and verify refresh; restore","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","2077","REG-MO-031 — toggle campaign graph legend series and restore","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","10318","REG-CJA-022 — apply Time Period Last 7 days refreshes page","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
